condition,condition_cui,label,label_cui,label_score,label_semantic_types,label_ncts,label_bucket,label_ncts_count
multiple sclerosis,C0026769,secondary progressive multiple sclerosis,['C0751965'],0.7788680400000001,disease or syndrome,"['NCT00001934', 'NCT00040482', 'NCT00086671', 'NCT00313976', 'NCT00436826', 'NCT00467584', 'NCT00881205', 'NCT00997438', 'NCT01031459', 'NCT01089686', 'NCT01144351', 'NCT01212094', 'NCT01335633', 'NCT01381354', 'NCT01411514', 'NCT01450488', 'NCT01684761', 'NCT01737372', 'NCT02048358', 'NCT02364505', 'NCT02649985', 'NCT02907177', 'NCT03045380', 'NCT03222973', 'NCT03408093', 'NCT03653273', 'NCT03653585', 'NCT03691077', 'NCT03933202', 'NCT03933215', 'NCT04178005', 'NCT04289909']",have_had,32.0
multiple sclerosis,C0026769,glatiramer acetate,['C0289884'],0.77059584,pharmacologic substance|organic chemical|biologically active substance,"['NCT00004814', 'NCT00006060', 'NCT00011375', 'NCT00039988', 'NCT00040482', 'NCT00147446', 'NCT00223457', 'NCT00239993', 'NCT00240006', 'NCT00240032', 'NCT00267319', 'NCT00273364', 'NCT00296205', 'NCT00331747', 'NCT00342134', 'NCT00405353', 'NCT00418145', 'NCT00475865', 'NCT00484536', 'NCT00605215', 'NCT00638196', 'NCT00666224', 'NCT00725985', 'NCT00811395', 'NCT00819000', 'NCT00819195', 'NCT00910598', 'NCT00937157', 'NCT00988988', 'NCT01073813', 'NCT01074619', 'NCT01099930', 'NCT01156311', 'NCT01167426', 'NCT01212094', 'NCT01244139', 'NCT01454791', 'NCT01489254', 'NCT01569451', 'NCT01578330', 'NCT01626248', 'NCT01647880', 'NCT01695434', 'NCT01710228', 'NCT01712945', 'NCT01745783', 'NCT01802489', 'NCT01854957', 'NCT01888354', 'NCT01993004', 'NCT02087631', 'NCT02096133', 'NCT02212886', 'NCT02218879', 'NCT02282878', 'NCT02307877', 'NCT02308670', 'NCT02403947', 'NCT02423083', 'NCT02454907', 'NCT02601885', 'NCT02776072', 'NCT02949908', 'NCT03029897', 'NCT03073603', 'NCT03209479', 'NCT03290131', 'NCT03319732', 'NCT03368664', 'NCT03477500', 'NCT03653273', 'NCT03784547', 'NCT04053374', 'NCT04096443', 'NCT04260711', 'NCT04448444']",looking_for,76.0
multiple sclerosis,C0026769,myelopathies,['C0037928'],0.70780964,disease or syndrome|neoplastic process,"['NCT00001934', 'NCT00011375', 'NCT00047580', 'NCT00053417', 'NCT00094172', 'NCT00099307', 'NCT00109161', 'NCT00142714', 'NCT00146068', 'NCT00278655', 'NCT00469378', 'NCT00501943', 'NCT00607126', 'NCT00622700', 'NCT00629642', 'NCT00663663', 'NCT00781872', 'NCT00794352', 'NCT00818103', 'NCT00883142', 'NCT01037088', 'NCT01117090', 'NCT01195870', 'NCT01212094', 'NCT01271699', 'NCT01333358', 'NCT01592097', 'NCT01606137', 'NCT01758224', 'NCT01800604', 'NCT01866878', 'NCT01932593', 'NCT01992679', 'NCT02117375', 'NCT02421731', 'NCT02423083', 'NCT02533882', 'NCT02659956', 'NCT02739542', 'NCT02750982', 'NCT02784210', 'NCT02815878', 'NCT02830074', 'NCT02852317', 'NCT02896647', 'NCT02912897', 'NCT03057652', 'NCT03122652', 'NCT03138421', 'NCT03222973', 'NCT03360487', 'NCT03396822', 'NCT03458169', 'NCT03659981', 'NCT03691077', 'NCT03698149', 'NCT03706118', 'NCT03751306', 'NCT03797378', 'NCT03825055', 'NCT03841903', 'NCT03853746', 'NCT03856801', 'NCT03863379', 'NCT03888924', 'NCT03974997', 'NCT03977922', 'NCT04106830', 'NCT04185792', 'NCT04276324', 'NCT04292717', 'NCT04452760', 'NCT04486209', 'NCT04496830']",have_had,74.0
multiple sclerosis,C0026769,demyelinating disorder,['C0011303'],0.6375022800000001,disease or syndrome,"['NCT00043264', 'NCT00273364', 'NCT00445367', 'NCT00461396', 'NCT00617383', 'NCT01031199', 'NCT01195857', 'NCT01555684', 'NCT01765361', 'NCT01973517', 'NCT03052595', 'NCT03256851', 'NCT03262870', 'NCT03290131', 'NCT03655093', 'NCT03686826', 'NCT03693118', 'NCT03735823', 'NCT03856801', 'NCT03878836', 'NCT04004026', 'NCT04276324', 'NCT04281160', 'NCT04291456', 'NCT04325074', 'NCT04452760', 'NCT04521439', 'NCT04524039']",have_had,28.0
multiple sclerosis,C0026769,copaxone,['C0528175'],0.61684464,pharmacologic substance,"['NCT00039988', 'NCT00086671', 'NCT00176592', 'NCT00220922', 'NCT00229502', 'NCT00238654', 'NCT00239993', 'NCT00240006', 'NCT00240032', 'NCT00267319', 'NCT00273364', 'NCT00338741', 'NCT00342134', 'NCT00405353', 'NCT00490906', 'NCT00501943', 'NCT00605215', 'NCT00618267', 'NCT00781872', 'NCT00819195', 'NCT00836719', 'NCT00937157', 'NCT00972062', 'NCT00988988', 'NCT01377870', 'NCT01451723', 'NCT01453764', 'NCT01454791', 'NCT01489254', 'NCT01695434', 'NCT01834586', 'NCT01905527', 'NCT02011451', 'NCT02017808', 'NCT02076841', 'NCT02096133', 'NCT02212886', 'NCT02499900', 'NCT02529839', 'NCT02601885', 'NCT02949908', 'NCT03109288', 'NCT03209479', 'NCT04053374']",looking_for,44.0
multiple sclerosis,C0026769,betaseron,['C0284968'],0.58719854,pharmacologic substance,"['NCT00176592', 'NCT00185211', 'NCT00206635', 'NCT00288990', 'NCT00298662', 'NCT00313976', 'NCT00317564', 'NCT00342134', 'NCT00370071', 'NCT00405353', 'NCT00436826', 'NCT00439257', 'NCT00461396', 'NCT00468182', 'NCT00544037', 'NCT00605215', 'NCT00618267', 'NCT00638196', 'NCT00873340', 'NCT00882453', 'NCT00893217', 'NCT00928967', 'NCT00963833', 'NCT00972062', 'NCT01031459', 'NCT01049451', 'NCT01076595', 'NCT01156311', 'NCT01184833', 'NCT01414816', 'NCT01451723', 'NCT01491100', 'NCT01706055', 'NCT01795872', 'NCT01834586', 'NCT01905527', 'NCT01952483', 'NCT02011451', 'NCT02121444', 'NCT02749396', 'NCT03222973', 'NCT03408093', 'NCT03577977', 'NCT04356339']",looking_for,44.0
multiple sclerosis,C0026769,rebif,['C0752980'],0.57621078,pharmacologic substance,"['NCT00110396', 'NCT00137176', 'NCT00229502', 'NCT00288990', 'NCT00338741', 'NCT00342134', 'NCT00404352', 'NCT00436826', 'NCT00493077', 'NCT00599274', 'NCT00605215', 'NCT00618267', 'NCT00618527', 'NCT00638196', 'NCT00725985', 'NCT00735007', 'NCT00958009', 'NCT00972062', 'NCT01034644', 'NCT01036165', 'NCT01049451', 'NCT01067573', 'NCT01074346', 'NCT01080573', 'NCT01085318', 'NCT01101776', 'NCT01128075', 'NCT01142557', 'NCT01156311', 'NCT01195857', 'NCT01195870', 'NCT01198132', 'NCT01207648', 'NCT01451723', 'NCT01791244', 'NCT01834586', 'NCT01905527', 'NCT01952483', 'NCT02011451', 'NCT02076841', 'NCT02096133', 'NCT02117050', 'NCT02269930', 'NCT02377323', 'NCT02419638', 'NCT02727907', 'NCT02749396', 'NCT02949908', 'NCT04053374']",looking_for,49.0
multiple sclerosis,C0026769,neurological disability,['C0848771'],0.57275476,sign or symptom,"['NCT00179478', 'NCT00781872', 'NCT01106365', 'NCT01143441', 'NCT01195857', 'NCT01377870', 'NCT03122652', 'NCT03736902', 'NCT03752307', 'NCT03808545', 'NCT04496804', 'NCT04518657', 'NCT04524039']",have_had,13.0
multiple sclerosis,C0026769,neurodegenerative disorders,['C0524851'],0.55760226,disease or syndrome,"['NCT00856518', 'NCT00970333', 'NCT00978536', 'NCT01384825', 'NCT01954875', 'NCT02047760', 'NCT02493166', 'NCT02688231', 'NCT03217396', 'NCT03233646', 'NCT03404388', 'NCT03492606', 'NCT03501342', 'NCT03502772', 'NCT03652519', 'NCT03709290', 'NCT03806387', 'NCT04062331', 'NCT04133779', 'NCT04183751', 'NCT04252053', 'NCT04267185']",have_had,22.0
multiple sclerosis,C0026769,weakness,['C3714552'],0.52514896,sign or symptom,"['NCT04283071', 'NCT00766272', 'NCT02454907', 'NCT03222596', 'NCT00053417', 'NCT01555684', 'NCT01796860', 'NCT02960984', 'NCT04495556', 'NCT03153553', 'NCT04090996', 'NCT03597451', 'NCT04252053', 'NCT04292717', 'NCT02011204', 'NCT03442049', 'NCT04466228', 'NCT03436927', 'NCT04452760', 'NCT03768830', 'NCT01758224', 'NCT01837017', 'NCT03403413', 'NCT03603691', 'NCT03122873', 'NCT02711566', 'NCT04276324', 'NCT01918748', 'NCT03255460', 'NCT01947582', 'NCT03856801', 'NCT02538094', 'NCT03562975', 'NCT02257606', 'NCT01774201', 'NCT00099307', 'NCT04004026']",have_had,37.0
multiple sclerosis,C0026769,dalfampridine,['C0000477'],0.52427306,pharmacologic substance|organic chemical,"['NCT00053417', 'NCT00127530', 'NCT00483652', 'NCT00648908', 'NCT00649792', 'NCT00654927', 'NCT01235221', 'NCT01328379', 'NCT01337986', 'NCT01356940', 'NCT01399957', 'NCT01444300', 'NCT01480063', 'NCT01480076', 'NCT01532154', 'NCT01535664', 'NCT01547234', 'NCT01576354', 'NCT01597297', 'NCT01656148', 'NCT01917019', 'NCT02006160', 'NCT02090348', 'NCT02143167', 'NCT02146534', 'NCT02219932', 'NCT02259361', 'NCT02280096', 'NCT02391961', 'NCT02849782', 'NCT02869425', 'NCT02966808', 'NCT03164018', 'NCT03290131', 'NCT03319732', 'NCT03401307', 'NCT03653273', 'NCT03847545']",looking_for,38.0
multiple sclerosis,C0026769,hypertension,['C0020538'],0.47725058,disease or syndrome,"['NCT00480181', 'NCT00488839', 'NCT00497952', 'NCT00501943', 'NCT00856518', 'NCT01555684', 'NCT01596881', 'NCT01758224', 'NCT02274935', 'NCT02466165', 'NCT03660618', 'NCT03944538', 'NCT04154579', 'NCT04175418', 'NCT04306939']",have_had,15.0
multiple sclerosis,C0026769,tysabri,['C1529600'],0.47635323,pharmacologic substance,"['NCT00338741', 'NCT00464074', 'NCT00472992', 'NCT00477113', 'NCT00483847', 'NCT00516893', 'NCT00536120', 'NCT00605215', 'NCT00744679', 'NCT00752778', 'NCT00937677', 'NCT01070719', 'NCT01070823', 'NCT01071512', 'NCT01074619', 'NCT01085318', 'NCT01330498', 'NCT01440101', 'NCT01455220', 'NCT01626248', 'NCT01658384', 'NCT01847287', 'NCT01905527', 'NCT02004444', 'NCT02137109', 'NCT02383550', 'NCT02433028', 'NCT02440126', 'NCT02529839', 'NCT02588053', 'NCT02904876', 'NCT02965170', 'NCT03222973', 'NCT03723356', 'NCT04048577', 'NCT04053374']",looking_for,36.0
multiple sclerosis,C0026769,fingolimod,['C1699926'],0.47160643,pharmacologic substance|organic chemical,"['NCT00273364', 'NCT00340834', 'NCT00355134', 'NCT00662649', 'NCT00670449', 'NCT01212094', 'NCT01281657', 'NCT01285479', 'NCT01333501', 'NCT01442194', 'NCT01497262', 'NCT01578330', 'NCT01585298', 'NCT01592097', 'NCT01621269', 'NCT01647880', 'NCT01679041', 'NCT01730547', 'NCT01745783', 'NCT01854957', 'NCT01892722', 'NCT01930708', 'NCT01981161', 'NCT02021162', 'NCT02048072', 'NCT02087631', 'NCT02096133', 'NCT02218879', 'NCT02232061', 'NCT02239393', 'NCT02282878', 'NCT02307877', 'NCT02403947', 'NCT02454907', 'NCT02601885', 'NCT02769689', 'NCT02776072', 'NCT02799199', 'NCT02939079', 'NCT03073603', 'NCT03109288', 'NCT03216915', 'NCT03290131', 'NCT03319732', 'NCT03477500', 'NCT03653273', 'NCT03691077', 'NCT03784547', 'NCT03853746', 'NCT04053374', 'NCT04448444', 'NCT04480853']",looking_for,52.0
multiple sclerosis,C0026769,dimethyl fumarate,['C0058218'],0.470331,pharmacologic substance|organic chemical,"['NCT01156311', 'NCT01838668', 'NCT01911767', 'NCT01930708', 'NCT02047097', 'NCT02087631', 'NCT02090348', 'NCT02096133', 'NCT02117050', 'NCT02239393', 'NCT02343159', 'NCT02410278', 'NCT02419638', 'NCT02428231', 'NCT02454907', 'NCT02519413', 'NCT02525874', 'NCT02601885', 'NCT02644083', 'NCT02675413', 'NCT02683863', 'NCT02736279', 'NCT02776072', 'NCT02907177', 'NCT02949908', 'NCT02969304', 'NCT03032601', 'NCT03073603', 'NCT03092544', 'NCT03109288', 'NCT03222973', 'NCT03477500', 'NCT03653273', 'NCT03691077', 'NCT03784547', 'NCT03853746', 'NCT04022473', 'NCT04053374', 'NCT04260711', 'NCT04289675']",looking_for,40.0
multiple sclerosis,C0026769,avonex,['C0594372'],0.46354706,pharmacologic substance,"['NCT00037102', 'NCT00037115', 'NCT00146068', 'NCT00168714', 'NCT00179478', 'NCT00217295', 'NCT00223301', 'NCT00229502', 'NCT00246324', 'NCT00288990', 'NCT00324506', 'NCT00342134', 'NCT00405353', 'NCT00436826', 'NCT00463710', 'NCT00493077', 'NCT00501943', 'NCT00525343', 'NCT00599274', 'NCT00605215', 'NCT00618267', 'NCT00638196', 'NCT00784836', 'NCT00828204', 'NCT00912860', 'NCT00913250', 'NCT00913666', 'NCT00915460', 'NCT00915577', 'NCT00986960', 'NCT01049451', 'NCT01156298', 'NCT01156311', 'NCT01181115', 'NCT01272128', 'NCT01366040', 'NCT01405872', 'NCT01451723', 'NCT01489748', 'NCT01500408', 'NCT01556685', 'NCT01592474', 'NCT01641120', 'NCT01797965', 'NCT01863069', 'NCT01864148', 'NCT01905527', 'NCT01952483', 'NCT02011451', 'NCT02076841', 'NCT02236624', 'NCT02749396', 'NCT02949908', 'NCT03222973', 'NCT04053374']",looking_for,55.0
multiple sclerosis,C0026769,teriflunomide,['C1718383'],0.4306173,pharmacologic substance|organic chemical,"['NCT00134563', 'NCT00228163', 'NCT00475865', 'NCT00489489', 'NCT00622700', 'NCT00751881', 'NCT00803049', 'NCT00811395', 'NCT00883337', 'NCT01403376', 'NCT01487096', 'NCT01863888', 'NCT01895335', 'NCT01970410', 'NCT02046629', 'NCT02096133', 'NCT02201108', 'NCT02218879', 'NCT02239393', 'NCT02282878', 'NCT02425644', 'NCT02454907', 'NCT02587195', 'NCT02601885', 'NCT02651545', 'NCT02679885', 'NCT02776072', 'NCT02949908', 'NCT03029897', 'NCT03032601', 'NCT03073603', 'NCT03122652', 'NCT03198351', 'NCT03232073', 'NCT03368677', 'NCT03477500', 'NCT03653273', 'NCT03691077', 'NCT03784547', 'NCT03853746', 'NCT04053374', 'NCT04056897', 'NCT04260711', 'NCT04289675', 'NCT04410965']",looking_for,45.0
multiple sclerosis,C0026769,immunomodulation therapy,['C1963758'],0.37661508,therapeutic or preventive procedure,"['NCT00753792', 'NCT01024777', 'NCT01031199', 'NCT01143441', 'NCT01632293', 'NCT01647880', 'NCT01888354', 'NCT02280096', 'NCT02509897', 'NCT02736279', 'NCT03508414', 'NCT04002934', 'NCT04121468', 'NCT04380220', 'NCT04438954']",have_had,15.0
multiple sclerosis,C0026769,parkinson's disease,['C0030567'],0.33180425999999996,disease or syndrome,"['NCT00376506', 'NCT00612872', 'NCT00766272', 'NCT00856518', 'NCT00883142', 'NCT00927108', 'NCT00970333', 'NCT01028209', 'NCT01366027', 'NCT01384825', 'NCT01465087', 'NCT01592552', 'NCT01954875', 'NCT02184494', 'NCT02489877', 'NCT02525367', 'NCT02553525', 'NCT02670161', 'NCT02750982', 'NCT02777060', 'NCT02858778', 'NCT02987621', 'NCT03033355', 'NCT03150966', 'NCT03217396', 'NCT03233646', 'NCT03339908', 'NCT03387267', 'NCT03458169', 'NCT03568760', 'NCT03570268', 'NCT03574610', 'NCT03660618', 'NCT03797378', 'NCT03969927', 'NCT03976128', 'NCT04062331', 'NCT04266444', 'NCT04386863']",have_had,39.0
multiple sclerosis,C0026769,betaferon,['C0592527'],0.32018777,pharmacologic substance,"['NCT00185211', 'NCT00313976', 'NCT00370071', 'NCT00473213', 'NCT00493077', 'NCT00873340', 'NCT00963833', 'NCT01031459', 'NCT01076595', 'NCT01184833', 'NCT01354665', 'NCT01414816', 'NCT01432704', 'NCT01491100', 'NCT01706055', 'NCT01766063', 'NCT01795872', 'NCT02076841', 'NCT02096133', 'NCT02121444', 'NCT02474134', 'NCT02486640', 'NCT02949908', 'NCT03134573', 'NCT03222973', 'NCT03408093', 'NCT03577977', 'NCT03808142', 'NCT04053374', 'NCT04356339']",looking_for,30.0
multiple sclerosis,C0026769,chronic disease,['C0008679'],0.3155827,disease or syndrome,"['NCT00118547', 'NCT01195870', 'NCT01711255', 'NCT01954823', 'NCT01979081', 'NCT02048358', 'NCT02488343', 'NCT02652013', 'NCT02740296', 'NCT02994121', 'NCT03266965', 'NCT03436927', 'NCT03607773', 'NCT03709290', 'NCT03751306', 'NCT03756142', 'NCT03995810', 'NCT04175418', 'NCT04306939', 'NCT04379661', 'NCT04390126', 'NCT04483609']",have_had,22.0
multiple sclerosis,C0026769,disease or disorder,['C0012634'],0.28974068,disease or syndrome,"['NCT00915460', 'NCT01442194', 'NCT01556685', 'NCT03092544', 'NCT03134716', 'NCT03364036', 'NCT03369665', 'NCT04306939']",have_had,8.0
multiple sclerosis,C0026769,demyelination,['C0011304'],0.288725997,pathologic function,"['NCT00039988', 'NCT00076934', 'NCT00127075', 'NCT00176592', 'NCT00273364', 'NCT00395200', 'NCT00501943', 'NCT00622700', 'NCT00674934', 'NCT00781872', 'NCT00854750', 'NCT00937157', 'NCT01085318', 'NCT01377870', 'NCT01517282', 'NCT01567553', 'NCT01767493', 'NCT01817166', 'NCT02143167', 'NCT02504840', 'NCT02912897', 'NCT03087136', 'NCT03122652', 'NCT03150966', 'NCT03268096', 'NCT03356366', 'NCT03401307', 'NCT03404388', 'NCT03438357', 'NCT03600779', 'NCT03659981', 'NCT03709290', 'NCT03856801', 'NCT04002934', 'NCT04090996', 'NCT04106830', 'NCT04121468', 'NCT04230174', 'NCT04242056', 'NCT04252053', 'NCT04276324', 'NCT04286828', 'NCT04291456', 'NCT04390009', 'NCT04452760', 'NCT04521439']",have_had,46.0
multiple sclerosis,C0026769,injection site reaction,['C0151735'],0.26949804,pathologic function,"['NCT00220922', 'NCT00735007', 'NCT00972062', 'NCT01005095', 'NCT01101776', 'NCT01167426', 'NCT01195857', 'NCT01454791', 'NCT01834586', 'NCT03424733']",have_had,10.0
multiple sclerosis,C0026769,diabetes,['C0011847'],0.26093310000000003,disease or syndrome,"['NCT00004814', 'NCT00017628', 'NCT00376506', 'NCT00457730', 'NCT00488839', 'NCT00501943', 'NCT00704626', 'NCT00852722', 'NCT01465087', 'NCT01596881', 'NCT01611987', 'NCT01947036', 'NCT02274935', 'NCT02777060', 'NCT03092544', 'NCT03660618', 'NCT03816345', 'NCT03853746', 'NCT03944538', 'NCT04014413', 'NCT04154579', 'NCT04175418', 'NCT04255953', 'NCT04306939', 'NCT04472975']",have_had,25.0
multiple sclerosis,C0026769,spinal cord injury,['C0037929'],0.25094804,disease or syndrome|injury or poisoning,"['NCT00047580', 'NCT00094172', 'NCT00142714', 'NCT00607126', 'NCT00622700', 'NCT00629642', 'NCT00663663', 'NCT00883142', 'NCT01037088', 'NCT01800604', 'NCT01992679', 'NCT02421731', 'NCT02533882', 'NCT02750982', 'NCT02815878', 'NCT02830074', 'NCT02852317', 'NCT02912897', 'NCT03057652', 'NCT03458169', 'NCT03698149', 'NCT03751306', 'NCT03797378', 'NCT03863379', 'NCT03977922', 'NCT04185792', 'NCT04292717', 'NCT04486209']",have_had,28.0
multiple sclerosis,C0026769,neurological disorder,['C0027765'],0.24241252000000002,disease or syndrome,"['NCT00376506', 'NCT00618085', 'NCT00704626', 'NCT00766272', 'NCT01303770', 'NCT01384825', 'NCT01547234', 'NCT01774201', 'NCT01805986', 'NCT01881191', 'NCT01891071', 'NCT01918501', 'NCT01954823', 'NCT02008669', 'NCT02291107', 'NCT02459821', 'NCT02466165', 'NCT02504840', 'NCT02670161', 'NCT02717429', 'NCT02740296', 'NCT02764372', 'NCT02789670', 'NCT02805634', 'NCT02994121', 'NCT03154801', 'NCT03186612', 'NCT03201692', 'NCT03410498', 'NCT03564496', 'NCT03607773', 'NCT03698149', 'NCT03718819', 'NCT03723356', 'NCT03796611', 'NCT04027114', 'NCT04057222', 'NCT04074629', 'NCT04090996', 'NCT04171908', 'NCT04201691', 'NCT04306939', 'NCT04369092', 'NCT04405479', 'NCT04496804', 'NCT04496830', 'NCT04503187', 'NCT04518657']",have_had,48.0
multiple sclerosis,C0026769,chronic inflammatory disease,['C1290886'],0.23979978,disease or syndrome,"['NCT01507636', 'NCT01517282', 'NCT02403947', 'NCT02440516', 'NCT03087136', 'NCT03339908', 'NCT03369470', 'NCT03456206', 'NCT03508284', 'NCT04242056', 'NCT04286828']",have_had,11.0
multiple sclerosis,C0026769,amyotrophic lateral sclerosis,['C0002736'],0.23373668,disease or syndrome,"['NCT00202397', 'NCT01366027', 'NCT01384825', 'NCT01954875', 'NCT02011204', 'NCT02750982', 'NCT03217396', 'NCT03698149']",have_had,8.0
multiple sclerosis,C0026769,brain mri,['C4028269'],0.23208297,diagnostic procedure,"['NCT00001669', 'NCT00037102', 'NCT00043264', 'NCT00094172', 'NCT00104143', 'NCT00147446', 'NCT00176592', 'NCT00228228', 'NCT00395317', 'NCT00461396', 'NCT00468182', 'NCT00469378', 'NCT00501943', 'NCT00617383', 'NCT00818103', 'NCT00942214', 'NCT01023074', 'NCT01031199', 'NCT01099930', 'NCT01271699', 'NCT01333501', 'NCT01380041', 'NCT01440101', 'NCT01489254', 'NCT01728922', 'NCT01764737', 'NCT01767493', 'NCT01838668', 'NCT01865357', 'NCT01906684', 'NCT02117375', 'NCT02290587', 'NCT02301572', 'NCT02403570', 'NCT02423083', 'NCT02485223', 'NCT02511028', 'NCT02523703', 'NCT02601885', 'NCT02618902', 'NCT02760056', 'NCT02784210', 'NCT03073603', 'NCT03087136', 'NCT03092544', 'NCT03113162', 'NCT03122652', 'NCT03269175', 'NCT03368677', 'NCT03541226', 'NCT03586986', 'NCT03600779', 'NCT03887065', 'NCT03999788', 'NCT04075266', 'NCT04145284', 'NCT04157283']",have_had,57.0
multiple sclerosis,C0026769,oligoclonal bands,"['C0069426', 'C0202205']",0.215158548,laboratory procedure,"['NCT01271699', 'NCT01465087', 'NCT01592474', 'NCT01606215', 'NCT01745783', 'NCT02807285', 'NCT02912897', 'NCT03541226', 'NCT03659981', 'NCT03674099', 'NCT03691077', 'NCT03968172', 'NCT04024969', 'NCT04291456', 'NCT04300543']",have_had,15.0
multiple sclerosis,C0026769,insulin,"['C0021641', 'C0202098']",0.20220419,pharmacologic substance|laboratory procedure|hormone,"['NCT00001669', 'NCT00004814', 'NCT00501943', 'NCT01718392', 'NCT01845896', 'NCT01915433', 'NCT01947036', 'NCT02408367', 'NCT02466165']",looking_for,9.0
multiple sclerosis,C0026769,antidepressants,"['C0003289', 'C2698157']",0.19169518,pharmacologic substance|laboratory procedure|injury or poisoning,"['NCT00122954', 'NCT00151294', 'NCT01106365', 'NCT01220830', 'NCT01604265', 'NCT02090348', 'NCT02340754', 'NCT02471222', 'NCT03148938', 'NCT03500289', 'NCT04054050', 'NCT04524039']",looking_for,12.0
multiple sclerosis,C0026769,neurological rehabilitation,['C0204096'],0.183104028,therapeutic or preventive procedure,"['NCT00618085', 'NCT02440516', 'NCT02764372', 'NCT02960984', 'NCT03186612', 'NCT03404388', 'NCT03801473', 'NCT03993275', 'NCT04171908', 'NCT04292717', 'NCT04356248', 'NCT04367285', 'NCT04386863']",have_had,13.0
multiple sclerosis,C0026769,cognitive deficits,['C0009241'],0.181442574,mental or behavioral dysfunction,"['NCT00166283', 'NCT00529581', 'NCT00799890', 'NCT01074619', 'NCT01492023', 'NCT01659593', 'NCT01763983', 'NCT02082002', 'NCT02141386', 'NCT02391064', 'NCT02468765', 'NCT02777060', 'NCT02876536', 'NCT02896179', 'NCT03206034', 'NCT03356366', 'NCT03595631', 'NCT03768830', 'NCT03796247', 'NCT03999788', 'NCT04090996', 'NCT04158063']",have_had,22.0
multiple sclerosis,C0026769,rituximab,['C0393022'],0.17720979,pharmacologic substance,"['NCT00087529', 'NCT00097188', 'NCT01212094', 'NCT01457924', 'NCT01569451', 'NCT02040116', 'NCT02980042', 'NCT03109288', 'NCT03138421', 'NCT03853746', 'NCT04038541', 'NCT04121403', 'NCT04283747', 'NCT04480307']",looking_for,14.0
multiple sclerosis,C0026769,corticotropin,"['C0001655', 'C0201835']",0.16635206,pharmacologic substance|laboratory procedure|hormone,"['NCT00004744', 'NCT00134563', 'NCT00605215', 'NCT00947895', 'NCT00986960', 'NCT01049451', 'NCT01514370', 'NCT01707992', 'NCT01838174', 'NCT01888354', 'NCT02290444', 'NCT02446886']",looking_for,12.0
multiple sclerosis,C0026769,mitoxantrone,['C0026259'],0.16080405999999997,pharmacologic substance|organic chemical,"['NCT00001934', 'NCT00103974', 'NCT00273364', 'NCT00501943', 'NCT00605215', 'NCT01065727', 'NCT01074619', 'NCT01085318', 'NCT01099930', 'NCT01214317', 'NCT01627938', 'NCT01679041', 'NCT01730547', 'NCT01745783', 'NCT01854957', 'NCT02239393', 'NCT02403947', 'NCT02937285', 'NCT03109288', 'NCT03290131', 'NCT03319732', 'NCT03784547', 'NCT04448444']",looking_for,23.0
multiple sclerosis,C0026769,gilenya,['C2938762'],0.160555,pharmacologic substance|organic chemical,"['NCT01285479', 'NCT01592097', 'NCT01621269', 'NCT01647880', 'NCT01811290', 'NCT01888354', 'NCT01905527', 'NCT02021162', 'NCT02048072', 'NCT02096133', 'NCT02141022', 'NCT02225977', 'NCT02408380', 'NCT02433028', 'NCT02529839', 'NCT02601885', 'NCT02799199', 'NCT02949908', 'NCT03216915', 'NCT03243721', 'NCT04053374']",looking_for,21.0
multiple sclerosis,C0026769,conventional treatment,['C2945704'],0.16004465099999998,therapeutic or preventive procedure,"['NCT00342134', 'NCT01435694', 'NCT01895439', 'NCT02257606', 'NCT02421731', 'NCT02529839', 'NCT02674217', 'NCT03544177', 'NCT03561155', 'NCT03801473', 'NCT04034277', 'NCT04171908', 'NCT04367285']",have_had,13.0
multiple sclerosis,C0026769,baclofen,['C0004609'],0.15844723000000002,pharmacologic substance,"['NCT00139789', 'NCT00248378', 'NCT00464958', 'NCT00488839', 'NCT00914290', 'NCT01359566', 'NCT01547234', 'NCT01743651', 'NCT01868048', 'NCT02869425', 'NCT03151941', 'NCT03319732', 'NCT04203498', 'NCT04530955']",looking_for,14.0
multiple sclerosis,C0026769,tecfidera,['C3556178'],0.15769832,pharmacologic substance|organic chemical,"['NCT00273364', 'NCT01905527', 'NCT01930708', 'NCT02096133', 'NCT02099370', 'NCT02117050', 'NCT02218879', 'NCT02282878', 'NCT02343159', 'NCT02410278', 'NCT02419638', 'NCT02428231', 'NCT02519413', 'NCT02529839', 'NCT02601885', 'NCT02644083', 'NCT02675413', 'NCT02683863', 'NCT02736279', 'NCT02739542', 'NCT02907177', 'NCT02949908', 'NCT03029897', 'NCT03092544', 'NCT03222973', 'NCT03723356', 'NCT04022473', 'NCT04053374']",looking_for,28.0
multiple sclerosis,C0026769,absolute neutrophil count,['C0948762'],0.15292227,laboratory procedure,"['NCT00017628', 'NCT00436826', 'NCT00836719', 'NCT01451723', 'NCT01517282', 'NCT01745783', 'NCT02011451', 'NCT03113162', 'NCT03656627', 'NCT03816345', 'NCT04062331']",have_had,11.0
